Position	B.stacei	B.hybridumS	B.hybridumD	B.distachyon
7391	1	0	0	0
7393	1	0	0	0
7397	1	0	0	0
7400	1	0	0	0
7401	4	0	0	0
7403	1	0	0	0
7408	6	0	0	0
7409	1	0	0	0
7410	1	0	0	0
7412	3	0	0	0
7413	2	0	0	0
7414	2	0	0	0
7415	1	0	0	0
7419	1	0	0	0
7420	1	0	0	0
7421	5	0	0	0
7422	1	0	0	0
7423	1	0	0	0
7424	1	0	0	0
7425	1	0	0	0
7427	3	0	0	0
7431	1	0	0	0
7433	1	0	0	0
7436	1	0	0	0
7440	4	0	0	0
7441	1	0	0	0
7442	2	0	0	0
7445	2	0	0	0
7446	3	0	0	0
7450	1	0	0	0
7451	1	0	0	0
7452	1	0	0	0
7453	1	0	0	0
7454	1	0	0	0
7459	2	0	0	0
7463	1	0	0	1
7465	2	0	0	0
7468	4	0	0	0
7471	4	0	0	0
7472	1	0	0	0
7474	2	0	0	0
7475	2	0	0	0
7480	1	0	0	0
7503	1	0	0	0
7535	1	0	0	0
7536	1	0	0	0
7538	1	0	0	0
7551	1	0	0	0
7552	1	0	0	0
7554	2	0	0	0
7562	2	0	0	0
7568	1	0	0	0
7569	1	0	0	0
7570	1	0	0	0
7573	2	0	0	0
7577	2	0	0	0
7583	1	0	0	0
7585	1	0	0	0
7593	1	0	0	0
7596	1	0	0	0
7602	1	0	0	0
7607	1	0	0	0
7612	1	0	0	0
7652	1	0	0	0
7658	2	0	0	0
7666	1	0	0	0
7669	3	0	0	0
7670	2	0	0	0
7673	1	0	0	0
7681	1	0	0	0
7689	1	0	0	0
7733	2	0	0	0
7734	2	0	0	0
7740	2	0	0	0
7742	2	0	0	0
7744	1	0	0	0
7746	2	0	0	0
7747	1	0	0	0
7748	2	0	0	0
7750	1	0	0	0
7751	1	0	0	0
7757	1	0	0	0
7760	1	0	0	0
7762	1	0	0	0
7774	1	0	0	0
7776	1	0	0	0
7781	1	0	0	0
7782	3	0	0	0
7792	2	0	0	0
7793	1	0	0	0
7794	2	0	0	0
7801	1	0	0	0
7803	1	0	0	0
7809	1	0	0	0
7819	1	0	0	0
7820	2	0	0	0
7823	2	0	0	0
7826	1	0	0	0
7829	1	0	0	0
7838	1	0	0	0
7864	1	0	0	0
7871	1	0	0	0
7872	3	0	0	0
7877	1	0	0	0
7892	2	0	0	0
7894	1	0	0	0
7896	1	2	0	0
7899	1	0	0	0
7911	2	0	0	0
7925	1	0	0	0
7928	1	0	0	0
7931	1	0	0	0
7949	1	0	0	0
7954	1	0	0	0
7957	1	0	0	0
7971	1	0	0	0
7981	1	0	0	0
7994	1	0	0	0
8004	1	0	0	0
8025	2	0	1	0
8029	1	0	0	0
8030	2	0	0	0
8031	1	0	0	0
8041	2	0	0	0
8043	1	0	0	0
8051	1	0	0	0
8052	2	0	0	0
8061	1	0	0	0
8062	3	0	0	0
8063	1	0	0	0
8073	1	0	0	0
8076	2	0	0	0
8082	1	0	0	0
8083	2	0	0	0
8085	1	0	0	0
8087	4	0	0	0
8094	2	0	0	0
8097	2	0	0	0
8109	2	0	0	0
8110	1	0	0	0
8111	1	0	0	0
8113	1	0	0	1
8121	1	0	0	0
8122	1	0	0	0
8128	1	0	0	0
8144	2	0	0	0
8178	7	0	0	0
8181	2	0	0	0
8183	1	0	0	0
8184	1	0	0	0
8191	4	0	0	0
8192	7	0	0	0
8193	1	0	0	0
8195	1	0	0	0
8198	7	0	0	0
8202	1	0	0	0
8208	3	0	0	0
8212	2	0	0	0
8213	1	0	0	0
8216	1	0	0	0
8217	2	0	0	0
8221	4	0	0	0
8222	1	0	0	0
8224	2	0	0	0
8227	1	0	0	0
8230	1	0	0	0
8231	2	0	0	0
8234	1	0	0	0
8237	2	0	0	0
8238	3	0	0	0
8242	2	0	0	0
8246	2	0	0	0
8247	1	0	0	0
8252	1	0	0	0
8256	2	0	0	0
8261	4	0	0	0
8262	1	0	0	0
8263	2	0	0	0
8267	4	0	0	0
8272	1	0	0	0
8274	2	0	0	0
8278	1	0	0	0
8287	2	0	0	0
8300	1	0	0	0
8305	1	0	0	0
8308	2	0	0	0
8310	1	0	0	0
8311	1	0	0	0
8313	1	0	0	0
8319	1	0	0	0
8328	2	0	0	0
8338	1	0	0	0
8358	1	0	0	0
8361	1	0	0	0
8374	1	0	0	0
8377	2	0	0	0
8380	1	0	0	0
8382	1	0	0	0
8429	2	0	0	0
8448	3	0	0	0
8451	1	0	0	0
8455	1	0	0	0
8462	3	0	0	0
8463	1	0	0	0
8465	3	0	0	0
8466	1	0	0	0
8476	1	0	0	0
8480	1	0	0	0
8490	1	0	0	0
8493	3	0	0	0
8497	3	0	0	0
8499	2	0	0	0
8500	1	0	0	0
8503	1	0	0	0
8504	1	0	0	0
8505	1	0	0	0
8515	1	0	0	0
8516	1	0	0	0
8517	3	0	0	0
8518	2	0	0	0
8519	2	0	0	0
8522	1	0	0	0
8529	2	0	0	0
8530	3	0	0	0
8535	2	0	0	0
8539	1	0	0	0
8542	2	0	0	0
8546	1	0	0	0
8562	1	0	0	0
8563	2	0	0	0
8567	2	0	0	0
8574	1	0	0	0
8578	1	0	0	0
8586	3	0	0	0
8587	2	1	0	0
8603	1	1	0	0
8611	2	0	0	0
8612	5	0	0	0
8627	2	0	0	0
8629	1	0	0	0
8630	1	0	0	0
8632	1	0	0	0
8635	3	0	0	0
8640	1	0	0	0
8644	1	0	0	0
8646	1	0	0	0
8650	1	0	0	0
8653	1	0	0	0
8654	4	0	0	0
8655	2	0	0	0
8657	1	0	0	0
8661	1	0	0	0
8668	2	0	0	0
8675	1	0	0	0
8679	2	0	0	0
8680	3	0	0	0
8681	2	0	0	0
8682	1	0	0	0
8683	2	0	0	0
8684	3	0	0	0
8685	1	0	0	0
8688	1	0	0	0
8689	5	0	0	0
8693	3	0	0	0
8696	1	0	0	0
8697	1	0	0	0
8698	1	0	0	0
8705	1	0	0	0
8706	2	0	0	0
8714	2	0	0	0
8717	2	0	0	0
8724	1	0	0	0
8727	1	0	0	2
8728	1	0	0	0
8730	3	0	0	0
8740	1	0	0	0
8741	1	0	0	0
8744	1	0	0	0
8747	1	0	0	0
8748	1	0	0	0
8751	1	0	0	0
8763	4	0	0	0
8769	1	0	0	1
8770	3	0	0	0
8775	1	0	0	0
8776	2	0	0	0
8785	4	0	0	0
8788	3	0	0	0
8791	1	0	0	0
8794	4	0	0	0
8795	2	0	0	0
8800	2	0	0	0
8807	5	0	0	0
8813	2	0	0	0
8819	1	0	0	0
8820	1	0	0	0
8824	1	0	0	0
8826	1	0	0	0
8827	2	0	0	0
8830	1	0	0	1
8837	1	0	0	0
8839	1	0	0	0
8846	1	0	0	0
8851	3	0	0	0
8852	2	0	0	0
8855	1	0	0	0
8856	1	0	0	0
8858	3	0	0	0
8859	1	0	0	0
8863	1	0	0	0
8883	1	0	0	0
8884	1	0	0	0
8887	1	0	0	0
8888	5	0	0	0
8889	2	0	0	0
8906	1	0	0	0
8911	1	0	0	0
8912	4	0	0	0
8916	1	0	0	0
8922	2	0	0	0
8923	5	0	0	0
8934	2	0	0	0
8938	4	0	0	0
8943	1	0	0	0
8948	1	0	0	0
8970	4	0	0	0
8971	1	0	0	0
8980	1	0	0	0
8981	5	0	0	0
8988	1	0	0	0
8989	1	0	0	0
8994	1	0	0	0
8999	1	0	0	0
9001	2	0	0	0
9011	2	0	0	0
9022	4	0	0	0
9025	1	0	0	0
9031	1	0	0	0
9032	1	0	0	0
9033	1	0	0	0
9037	1	0	0	0
9045	1	0	0	0
9046	2	0	0	0
9050	1	0	0	0
9053	1	0	0	0
9058	1	0	0	0
9060	1	0	0	0
9061	5	0	0	0
9071	2	0	0	0
9072	1	0	0	0
9073	6	0	0	0
9076	1	0	0	0
9081	1	0	0	0
9082	2	2	0	0
9097	4	0	0	0
9098	2	0	0	0
9110	1	0	0	0
9119	2	0	0	0
9121	1	2	0	0
9123	1	0	0	0
9125	1	0	0	0
9127	1	0	0	0
9130	6	0	0	0
9132	2	0	0	0
9134	1	0	0	0
9145	1	0	0	0
9147	1	0	0	0
9152	1	0	0	0
9159	1	0	0	0
9160	6	0	0	0
9161	6	0	0	0
9162	2	0	0	0
9163	2	0	0	0
9164	2	0	0	0
9165	1	0	0	0
9167	2	0	0	0
9174	2	0	0	0
9175	1	0	0	0
9181	5	0	0	0
9194	1	0	0	0
9198	2	0	0	0
9202	1	0	0	0
9211	1	0	0	0
9216	1	0	0	0
9217	2	0	0	0
9222	1	0	0	0
9224	1	15	0	0
9229	1	0	0	0
9232	1	0	0	0
9236	1	0	0	0
9237	1	0	0	0
9240	1	0	0	0
9241	1	0	0	0
9247	4	0	0	0
9248	2	0	0	0
9250	2	0	0	0
9254	1	0	0	0
9259	1	0	0	0
9261	1	0	0	0
9270	1	0	0	0
9272	1	0	0	0
9280	2	0	0	0
9285	1	0	0	0
9306	1	0	0	0
9313	1	0	0	0
9314	1	0	0	0
9321	5	0	0	0
9326	2	0	0	0
9329	2	0	0	0
9336	1	0	0	0
9343	1	0	0	0
9344	4	0	0	0
9345	2	0	0	0
9355	1	0	0	0
9356	4	0	0	0
9357	2	0	0	0
9358	7	0	0	0
9364	2	0	0	0
9365	1	0	0	0
9366	1	0	0	0
9367	1	0	0	0
9374	1	0	0	0
9375	3	0	0	0
9376	3	0	0	0
9377	1	0	0	0
9380	1	0	0	0
9383	1	0	0	0
9385	3	0	0	0
9390	1	0	0	0
9408	1	0	0	0
9420	1	0	0	0
9431	2	0	0	0
9444	1	0	0	0
9445	1	0	0	0
9448	1	0	0	0
9457	1	0	0	0
9460	1	0	0	0
9461	4	0	0	0
9466	1	0	0	0
9467	2	0	0	0
9481	1	0	0	0
9482	1	0	0	0
9488	1	0	0	0
9495	1	0	0	0
9505	1	0	0	0
9510	2	0	0	0
9517	1	0	0	0
9527	1	0	0	0
9528	1	0	0	0
9529	1	0	0	0
9530	1	0	0	0
9531	2	0	0	0
9544	1	0	0	0
9549	1	0	0	0
9562	1	0	0	0
9564	1	0	0	0
9566	2	0	0	0
9567	3	0	0	0
9571	1	0	0	0
9572	1	0	0	0
9576	3	0	0	0
9585	3	0	0	0
9591	2	0	0	0
9601	1	0	0	0
9608	3	0	0	0
9613	1	0	0	1
9614	1	0	0	0
9615	1	0	0	0
9618	1	0	0	0
9620	2	0	0	0
9623	1	0	0	0
9646	1	0	0	0
9655	2	0	0	0
9660	2	0	0	0
9672	1	0	0	0
9673	4	0	0	0
9686	1	0	0	0
9703	1	0	0	0
9704	1	0	0	0
9706	1	0	0	1
9707	1	0	0	0
9718	3	0	0	0
9721	1	0	0	0
9724	1	0	0	0
9725	2	0	0	0
9737	1	0	0	0
9756	2	0	0	0
9760	1	0	0	1
9763	2	0	0	0
9764	2	0	0	0
9765	2	0	0	0
9766	2	0	0	0
9779	2	0	0	0
9793	1	0	0	0
9797	1	0	0	0
9832	1	0	0	0
9837	1	0	0	0
9841	4	0	0	0
9842	4	0	0	0
9850	1	0	0	0
9852	2	0	0	0
9853	4	0	0	0
9865	1	0	0	0
9866	1	0	0	0
9869	2	0	0	0
9876	1	0	0	0
9885	1	0	0	1
9888	1	0	0	0
9892	2	0	0	0
9898	1	0	0	0
9899	1	0	0	1
9900	1	0	0	1
9902	1	0	0	0
9903	2	0	0	0
9904	1	0	0	0
9908	1	0	0	0
9915	1	0	0	0
9919	1	0	0	0
9930	2	0	0	0
9932	1	0	0	0
9938	2	0	0	0
9945	2	0	0	0
9946	1	0	0	0
9947	1	0	0	0
9951	1	0	0	0
9957	3	0	0	0
9958	1	0	0	0
9967	2	0	0	0
9969	1	0	0	0
9970	1	0	0	0
9971	2	0	0	0
9976	2	0	0	0
9977	1	0	0	0
9979	1	0	0	0
9982	1	0	0	0
9983	2	0	0	0
9990	1	0	0	0
9996	1	0	0	0
9997	5	0	0	0
9998	3	0	0	0
9999	1	0	0	0
10001	1	0	0	0
10007	2	0	0	0
10011	3	0	0	0
10012	1	0	0	0
10013	1	0	0	0
10028	1	0	0	0
10035	4	0	0	0
10036	2	0	0	0
10037	1	0	0	0
10040	1	0	0	0
10042	1	0	0	0
10043	5	0	0	0
10044	5	0	0	0
10048	2	0	0	0
10049	2	0	0	0
10052	1	0	0	0
10053	1	0	0	0
10054	9	0	0	0
10062	1	0	0	0
10064	1	0	0	0
10066	1	0	0	0
10067	1	0	0	0
10069	3	0	0	0
10072	1	0	0	7
10077	2	0	0	1
10080	1	0	0	0
10086	4	0	0	0
10091	2	0	0	0
10092	6	0	0	0
10093	2	0	0	0
10096	4	0	0	0
10097	1	0	0	0
10099	1	0	0	0
10100	2	0	0	0
10101	4	0	0	0
10102	1	0	0	0
10103	1	0	0	0
10104	1	0	0	0
10105	3	0	0	0
10106	1	0	0	3
10112	1	0	0	0
10116	1	0	0	0
10118	1	0	0	0
10119	4	0	0	0
10120	9	0	0	0
10121	2	0	0	0
10124	3	0	0	0
10127	1	4	0	0
10129	1	0	0	0
10130	1	0	0	0
10151	3	0	0	0
10154	4	2	0	0
10160	1	0	0	0
10162	3	0	0	0
10163	2	0	0	0
10164	3	0	0	0
10170	3	0	0	1
10177	4	0	0	0
10178	11	0	0	3
10180	4	0	0	0
10182	2	0	0	0
10184	1	0	0	0
10185	1	0	0	0
10186	1	0	0	0
10189	7	0	0	0
10190	1	0	0	3
10191	3	0	0	0
10192	1	0	0	0
10197	6	0	0	0
10203	2	0	0	0
10204	5	0	0	1
10208	5	0	0	0
10209	1	0	0	0
10210	2	0	0	0
10216	2	0	0	0
10217	6	0	0	0
10219	7	0	0	0
10220	2	0	0	0
10221	2	0	0	0
10223	2	0	0	0
10224	3	0	0	0
10228	3	0	0	0
10229	2	0	0	0
10230	2	0	0	0
10231	4	0	0	0
10234	2	0	0	0
10235	1	0	0	0
10241	1	0	0	0
10242	1	0	0	0
10243	4	0	0	0
10244	1	0	0	1
10250	2	0	0	1
10254	2	0	0	0
10258	1	0	0	0
10259	1	0	0	0
10262	1	0	0	0
10267	1	0	0	0
10268	1	0	0	0
10275	2	0	0	0
10276	1	0	0	0
10279	1	0	0	0
10284	2	0	0	0
10285	4	0	0	0
10286	4	0	0	0
10303	1	0	0	0
10304	3	0	0	0
10306	1	0	0	0
10307	4	0	0	0
10318	1	0	0	0
10323	1	0	0	0
10327	1	0	0	0
10328	2	0	0	0
10334	1	0	0	0
10354	1	0	0	0
10355	1	0	0	0
10365	7	0	0	0
10370	1	0	0	0
10375	4	0	0	0
10376	1	0	0	0
10378	1	0	0	0
10379	3	0	0	0
10385	1	0	0	0
10386	2	0	0	0
10389	1	0	0	0
10390	2	0	0	0
10391	1	0	0	0
10393	1	0	0	0
10395	1	0	0	0
10396	6	0	0	0
10401	1	0	0	0
10402	1	0	0	0
10405	1	0	0	0
10406	1	0	0	0
10407	1	0	0	0
10408	1	0	0	0
10412	2	0	0	0
10415	2	0	0	0
10416	1	0	0	0
10421	1	0	0	0
10422	2	0	0	0
10425	2	0	0	1
10427	1	0	0	0
10428	3	0	0	0
10433	3	0	0	0
10440	1	0	0	0
10441	2	0	0	0
10442	2	0	0	0
10443	1	0	0	0
10449	1	0	0	0
10450	1	0	0	0
10452	1	0	0	0
10453	3	0	0	0
10454	1	0	0	0
10457	2	0	0	0
10463	1	0	0	0
10464	4	0	0	0
10465	3	0	0	0
10467	1	0	0	0
10468	2	0	0	0
10478	1	0	0	0
10482	1	0	0	0
10486	1	0	0	0
10492	1	0	0	0
10498	1	0	0	0
10501	1	0	0	0
10512	1	0	0	0
10516	2	0	0	0
10518	2	0	0	0
10530	1	0	0	0
10557	1	0	0	0
10565	2	0	0	0
10566	2	0	0	0
10571	1	0	0	0
10575	2	0	0	0
10578	1	0	0	1
10586	2	0	0	0
10592	3	0	0	0
10593	2	0	0	0
10603	2	0	0	0
10617	1	0	0	0
10622	1	0	0	0
10633	1	0	0	0
10636	1	0	0	0
10664	2	0	0	0
10666	1	0	0	0
10675	2	0	0	0
10686	1	0	0	0
10692	2	0	0	0
10703	1	0	0	1
10712	1	0	0	0
10715	2	0	0	0
10719	1	0	0	0
10722	1	0	0	0
10725	1	0	0	0
10737	1	0	0	0
10738	3	0	0	0
10739	1	0	0	0
10740	1	0	0	0
10742	1	0	0	0
10747	1	0	0	0
10751	1	0	0	0
10760	1	0	0	0
10761	1	0	0	0
10762	2	0	0	0
10770	1	0	0	0
10774	3	0	0	0
10775	2	0	0	0
10777	1	0	0	0
10779	1	0	0	0
10783	1	0	0	0
10784	1	0	0	0
10786	1	0	0	1
10787	2	0	0	0
10797	2	0	0	0
10798	1	0	0	0
10801	2	0	0	0
10802	1	0	0	0
10807	1	0	0	0
10809	2	0	0	0
10811	1	0	0	0
10821	1	0	0	0
10825	1	0	0	0
10826	2	0	0	0
10829	1	0	0	0
10830	1	0	0	0
10838	1	0	0	0
10841	3	0	0	0
10842	1	0	0	0
10845	2	0	0	0
10846	1	0	0	0
10847	5	0	0	0
10848	1	0	0	0
10856	1	0	0	0
10859	2	0	0	0
10867	2	0	0	0
10868	1	0	0	0
10869	1	0	0	0
10872	1	0	0	0
10879	1	0	0	0
10880	3	0	0	0
10881	5	0	0	0
10883	3	0	0	0
10884	2	0	0	0
10885	2	0	0	0
10892	1	0	0	0
10896	4	0	0	0
10898	1	0	0	0
10904	1	0	0	0
10916	1	0	0	0
10919	4	0	0	0
10924	1	0	0	0
10927	3	0	0	0
10928	1	0	0	0
10931	2	0	0	0
10932	4	0	0	0
10938	1	0	0	0
10947	1	0	0	0
10951	3	0	0	0
10969	2	0	0	0
10976	1	0	0	0
10983	1	0	0	0
10986	1	0	0	0
10993	2	0	0	0
10996	1	2	0	0
10999	1	0	0	0
11005	1	0	0	0
11041	2	0	0	0
11048	3	0	0	0
11049	4	0	0	0
11050	1	0	0	0
11056	1	0	0	0
11063	2	0	0	0
11065	1	0	0	0
11072	1	0	0	0
11073	2	0	0	0
11080	1	0	0	0
11083	2	0	0	0
11085	2	0	0	0
11089	2	0	0	0
11091	1	0	0	0
11119	5	0	0	0
11120	2	0	0	0
11121	2	0	0	2
11123	5	0	0	0
11129	3	0	0	0
11132	1	0	0	0
11135	1	0	0	4
11136	3	0	0	0
11137	1	2	0	0
11138	1	0	0	4
11141	1	0	0	0
11142	1	0	0	3
11144	3	0	0	0
11146	2	0	0	0
11150	2	0	0	0
11154	3	0	0	0
11155	1	0	0	0
11160	2	0	0	0
11161	2	0	0	0
11168	1	0	0	0
11171	1	0	0	0
11188	1	0	0	0
11266	1	0	0	0
11279	2	4	0	0
11348	1	0	0	0
11349	1	0	0	0
11361	1	1	0	0
11367	1	1	0	0
11368	1	4	0	0
11370	1	0	0	0
11371	3	0	0	0
11372	1	0	0	0
11376	1	0	0	0
11377	1	0	0	0
11385	1	0	0	0
11403	1	0	0	0
11409	2	0	0	0
11410	1	0	0	0
11413	1	0	0	0
11430	1	0	0	0
11432	2	0	0	0
11435	1	0	0	0
11436	1	0	0	0
11452	1	0	0	0
11470	1	0	0	0
11476	2	0	0	0
11477	2	0	0	0
11483	1	0	0	0
11484	1	0	0	0
11489	3	0	0	0
11490	1	0	0	0
11492	1	0	0	0
11493	1	0	0	0
11500	3	0	0	0
11503	1	0	0	0
11505	1	0	0	0
11509	1	0	0	0
11518	1	0	0	0
11519	1	0	0	0
11521	1	0	0	0
11522	1	0	0	0
11525	1	0	0	0
11526	4	0	0	0
11529	1	0	0	0
11538	1	0	0	0
11545	1	0	0	0
11551	1	0	0	0
11552	1	0	0	0
11553	1	0	0	0
11554	1	0	0	0
11557	1	0	0	0
11574	1	0	0	0
11580	1	0	0	0
11595	1	0	0	0
11599	1	0	0	0
11630	1	0	0	0
11640	2	0	0	0
11651	1	0	0	0
11652	2	0	0	0
11655	2	0	0	0
11657	1	0	0	0
11659	1	0	0	0
11660	4	0	0	0
11661	1	0	0	0
11662	1	0	0	0
11663	1	0	0	0
11666	1	0	0	0
11683	1	0	0	0
11684	1	0	0	0
11703	1	0	0	0
11704	2	0	0	0
11706	1	0	0	0
11707	1	0	0	0
11726	2	0	0	0
11732	1	0	0	0
11738	5	0	0	0
11746	1	0	0	0
11749	1	0	0	0
11754	1	0	0	0
11763	3	0	0	0
11773	1	0	0	0
11779	2	0	0	0
11780	2	0	0	0
11781	1	0	0	0
11809	1	0	0	0
11818	1	0	0	0
11821	1	0	0	0
11822	1	0	0	0
11838	1	0	0	0
11845	2	0	0	0
11847	1	0	0	0
11848	3	0	0	0
11852	1	0	0	0
11853	1	0	0	0
11854	3	0	0	0
11861	2	0	0	0
11867	1	0	0	0
11868	1	0	0	0
11878	1	0	0	0
11879	1	0	0	0
11884	1	0	0	0
11900	2	0	0	0
11901	1	0	0	0
11903	1	0	0	0
11904	1	0	0	0
11907	1	8	0	0
11908	1	0	0	0
11909	1	0	0	0
11918	1	0	0	0
11927	1	0	0	0
11949	2	0	0	0
11967	2	0	0	0
11976	1	0	0	0
11980	1	0	0	0
11985	2	0	0	0
11990	2	2	0	0
11994	1	0	0	0
11997	2	0	0	0
12001	1	0	0	0
12008	2	0	0	0
12013	2	0	0	0
12017	2	0	0	0
12018	1	0	0	0
12020	1	0	0	0
12021	1	0	0	0
12025	1	0	0	0
12029	1	0	0	0
12030	2	0	0	0
12031	1	0	0	0
12034	1	0	0	0
12036	1	0	0	0
12040	1	0	0	0
12044	1	0	0	0
12051	2	0	0	1
12053	2	0	0	0
12058	1	0	0	0
12059	1	0	0	0
12060	2	0	0	0
12075	2	0	0	0
12080	1	0	0	0
12089	1	0	0	0
12093	2	0	0	0
12103	1	0	0	0
12109	2	0	0	0
12110	2	0	0	0
12116	1	0	0	0
12117	3	0	0	0
12118	5	0	0	0
12129	2	0	0	0
12132	1	0	0	0
12136	3	0	0	0
12138	2	0	0	0
12140	1	0	0	0
12142	3	0	0	0
12143	1	0	0	0
12145	1	0	0	1
12148	1	0	0	0
12157	1	0	0	0
12159	2	0	0	0
12161	1	0	0	0
12166	3	1	0	0
12168	4	0	0	0
12169	1	0	0	0
12170	2	0	0	0
12175	1	0	0	0
12178	1	0	0	0
12187	1	0	0	0
12193	1	0	0	0
12194	3	0	0	0
12195	1	0	0	0
12202	1	0	0	0
12208	4	0	0	0
12210	1	1	0	0
12211	2	0	0	0
12214	1	5	0	0
12219	1	10	0	0
12220	2	0	0	0
12222	2	0	0	0
12223	5	0	0	0
12224	1	0	0	0
12227	3	0	0	0
12229	1	0	0	0
12230	1	0	0	0
12234	2	0	0	2
12237	1	0	0	0
12240	1	0	0	0
12245	2	0	0	0
12250	1	0	0	0
12254	2	0	0	0
12255	5	0	0	1
12256	1	0	0	0
12257	1	0	0	0
12259	1	0	0	0
12262	1	0	0	0
12267	2	0	0	0
12268	2	0	0	0
12269	1	0	0	0
12280	1	0	0	0
12294	1	0	0	0
12299	1	2	0	0
12300	1	14	0	0
12303	1	7	0	0
12304	2	0	0	0
12316	2	0	0	0
12324	1	0	0	0
12325	2	0	0	0
12326	1	0	0	0
12327	2	0	0	0
12328	4	0	0	0
12329	3	0	0	0
12330	1	2	0	0
12340	2	0	0	0
12356	2	0	0	0
12360	1	0	0	0
12365	2	0	0	0
12366	2	0	0	0
12367	1	0	0	0
12377	1	0	0	0
12381	1	0	0	1
12395	2	0	0	0
12396	4	0	0	0
12408	1	0	0	0
12424	2	0	0	0
12429	2	0	0	0
12430	1	0	0	0
12434	2	0	0	0
12435	7	0	0	0
12436	1	0	0	0
12437	2	0	0	0
12444	2	0	0	0
12445	1	0	0	0
12447	1	0	0	0
12449	1	0	0	0
12450	1	0	0	0
12469	1	0	0	0
12473	1	0	0	0
12482	1	0	0	0
12488	1	0	0	0
12489	2	0	0	0
12491	1	0	0	0
12493	1	0	0	0
12494	1	0	0	0
12497	1	0	0	0
12499	1	0	0	0
12505	1	0	0	0
12511	2	0	0	0
12519	2	0	0	0
12526	1	0	0	0
12539	1	0	0	0
12542	1	0	0	0
12543	1	0	0	1
12544	4	0	0	0
12550	1	0	0	0
12570	1	0	0	0
12571	6	0	0	0
12573	1	0	0	0
12574	1	0	0	0
12577	3	0	0	0
12583	1	0	0	0
12588	1	0	0	0
12593	2	0	0	0
12595	2	0	0	0
12611	1	0	0	0
12614	1	0	0	1
12617	2	0	0	0
12624	1	0	0	0
12625	1	0	0	0
12626	1	0	0	0
12631	3	0	0	0
12633	2	0	0	0
12655	1	0	0	0
12660	1	2	0	0
12664	1	0	0	0
12666	1	0	0	0
12668	2	0	0	0
12672	2	0	0	0
12677	1	0	0	0
12689	1	0	0	0
12700	1	0	0	0
12702	1	0	0	0
12706	3	0	0	0
12713	1	0	0	0
12714	5	0	0	0
12719	1	0	0	0
12724	1	0	0	0
12735	1	0	0	0
12743	1	0	0	0
12744	1	0	0	0
12748	3	0	0	0
12749	5	0	0	0
12751	1	0	0	0
12761	2	0	0	0
12763	1	0	0	0
12772	1	0	0	0
12774	1	0	0	0
12776	1	0	0	0
12785	1	0	0	0
12790	1	0	0	0
12811	1	0	0	0
12820	1	0	0	0
12823	2	0	0	0
12826	1	0	0	0
12829	1	0	0	0
12839	2	0	0	0
12841	1	0	0	0
12854	1	0	0	0
12857	1	0	0	0
12864	1	0	0	0
12879	2	0	0	0
12884	1	0	0	0
12912	1	0	0	0
12920	2	0	0	0
12925	1	0	0	0
12926	2	0	0	0
12928	1	0	0	0
12930	1	0	0	0
12934	1	0	0	0
12935	1	0	0	0
12941	1	0	0	0
12947	1	0	0	0
12950	1	0	0	0
12960	1	0	0	0
12970	1	0	0	0
12971	1	0	0	0
12980	2	0	0	0
12983	1	0	0	0
12986	1	0	0	0
12995	2	0	0	0
13001	1	0	0	0
13002	1	0	0	0
13003	1	0	0	0
13004	1	0	0	0
13005	2	0	0	0
13012	1	0	0	0
13016	2	0	0	0
13017	1	0	0	0
13027	1	0	0	0
13034	1	0	0	0
13037	1	13	0	0
13038	2	11	0	0
13039	1	0	0	0
13045	1	0	0	0
13053	1	0	0	0
13078	1	0	0	0
13084	2	0	0	0
13085	3	0	0	0
13095	1	0	0	0
13101	2	0	0	0
13104	1	0	0	0
13108	1	0	0	0
13112	1	0	0	0
13114	1	0	0	0
13117	1	0	0	0
13129	1	0	0	0
13131	1	0	0	0
13136	2	0	0	0
13138	2	0	0	0
13142	2	0	0	0
13150	1	0	0	0
13157	1	0	0	0
13161	1	0	0	0
13176	1	0	0	0
13185	1	14	0	0
13188	1	6	0	0
13189	1	0	0	0
13193	2	0	0	0
13205	2	0	0	0
13219	1	0	0	0
13224	1	0	0	0
13225	1	0	0	0
13227	1	0	0	0
13246	1	0	0	0
13250	1	0	0	0
13258	1	0	0	0
13261	1	0	0	0
13279	1	0	0	0
13288	3	0	0	0
13301	1	0	0	0
13308	2	0	0	0
13312	1	0	0	0
13326	1	0	0	0
13329	1	0	0	0
13334	1	7	0	0
13335	1	0	0	0
13338	1	0	0	0
13363	1	0	0	0
13366	1	0	0	0
13374	1	0	0	0
13385	1	0	0	0
13393	1	0	0	0
13401	1	2	0	0
13407	1	0	0	0
13413	2	0	0	0
13419	2	0	0	0
13421	1	0	0	0
13436	2	0	0	0
13438	3	0	0	0
13443	1	0	0	0
13444	1	0	0	0
13447	1	0	0	0
13450	2	0	0	0
13456	3	0	0	0
13459	1	0	0	0
13462	1	0	0	0
13475	1	0	0	0
13501	2	0	0	0
13502	1	0	0	0
13509	1	0	0	2
13514	1	10	0	0
13515	1	0	0	0
13566	1	0	0	0
13567	1	0	0	0
13589	2	1	0	0
13593	1	0	0	0
13596	2	0	0	0
13611	2	0	0	0
13613	1	0	0	0
13615	1	0	0	0
13627	1	0	0	0
13628	1	0	0	0
13631	2	0	0	0
13632	3	0	0	0
13640	1	0	0	0
13644	1	0	0	0
13645	1	0	0	0
13656	1	0	0	0
13657	1	0	0	0
13664	1	0	0	0
